,0
0,Kofeina[BIA]
1,Murdock
2,Alter
3,WJarvis
4,Zex
5,Bobi[BiA]
6,Andjelaa
7,Skywalker
8,Wolfmother
9,ViperX
10,[FAWR]
11,Johnny
12,Feather
13,Louis
14,Aleksa
15,Uni_Play
16,Sclembi
17,Burger[BiA]
18,Poison
19,Kaczomen
20,cobe[BiA]
21,Imbalance
22,Zero
23,Mo
24,Seedorf
25,Orbit
26,Desolus
27,Igor
28,veimiK
29,Szarik
30,Enzoo
31,Djordje
32,Duke[BIA]
33,Abramusas
34,Lipe
35,Vlad
36,Chewie
37,Usagi
38,Glenn
39,Strale
40,Krnja
41,Spud
42,Kowalski
43,tootee
44,Arin
45,[FAWR]Mael
46,Bovan
47,RasaDeDam
48,gemon
49,D0CTOR
50,Soul
51,Puni$her
52,Yotza
53,niceguyphil
54,Psion
55,Tole[BiA]
56,Heinrich
57,Jason
58,Mauser
59,Dr
