,0
0,Berkin
1,D0CTOR
2,Aris
3,Nebula
4,Lord
5,Sclembi
6,YourDoctor
7,Bismark
8,seedorf
9,Johnny
10,Bovan
11,Miletic
12,W.Jarvis
13,Anctus
14,Luanmh
15,Turtright
16,Patch
17,Mo
18,Burger
19,Zero
20,Exillius
21,Bulia
22,Murdock
23,Magnum
24,Punisher
25,Imbalance
26,Chewie
27,Kofeina
28,KostasGamer
29,Bugs_Bunny
30,Zvuk
31,Mini
32,GGanzer
33,RasaDeDam
34,Bio
35,Jerry
36,Usagi
37,Kaczomen
38,fresh_ziomal
39,Yotza
40,Sgt
41,Bobi
42,Gillette
43,Jason
44,Feather
45,NearchosCretan
46,Rowlum
47,Chimera362
48,Lexus
49,angle
50,Combat
51,cobe
52,Heinrich
53,Zex
54,Skywalker
55,Abramusas
56,Tole
57,San
58,Malekif
59,Psion
60,Xente
61,Ssgt
62,Dimitri
63,Chak
64,Spud
65,Piotr
66,niceguyphil
