,0
0,Kofeina
1,Bismark
2,Skywalker
3,Exillius
4,Usagi
5,Magnum
6,martis
7,YourDoctor
8,Zex
9,Punisher
10,Kaczomen
11,Murdock
12,Berkin
13,Spud
14,Anctus
15,niceguyphil
16,Combat
17,Patch
18,Chak
19,Mini
20,Louis_Bolgarov
21,Nebula
