,0
0,Zero
1,NearchosCretan
2,ViperX
3,Djordje
4,Burger[BiA]
5,Poison
6,seedorf
7,Andjela
8,Skywalker
9,Kofeina[BIA]
10,D0CTOR
11,KostasGamer
12,Punisher[BIA]
13,Kru[BiA]
14,Luanmh
15,Aleksa
16,martis
17,Sclembi
18,RasaDeDam
19,Johnny
20,WJarvis
21,Chewie
22,Vlad
23,Davidaf
24,Mini
25,Lipe
26,Dr
27,José
28,Bovan
29,Mauser
30,Louis_Bolgarov
31,Kaczomen
32,Uni_Play
33,Bobi
34,Lord[BiA]
35,Tole[BiA]
36,Aris[BIA]
37,Feather
38,Miletic
39,JaneSRBRUS
40,Danny
41,Monika
42,Blackshadow
43,Usagi
44,cobe[BiA]
45,Xeron
46,Orbit
47,Abramusas
48,gemon
49,Desolus
50,Mo
51,niceguyphil
52,Mile
53,Spud
54,!Dayron
55,Imbalance
56,Nanard
57,Heinrich
58,Yotza
59,Murdock
60,Lazar
61,Psion
62,Flappy
63,Jason
64,Nasa
65,Setler
66,Zex
67,Ivnomane
68,Igor
69,Wolfmother
70,Lollo
71,tootee
