,0
0,DannyDeCheet0
1,Baldi
2,CBrock
3,SGT
4,WO1
5,Bifi
6,1LT
7,krest1kk
8,2/7
9,Barmaros
10,Apostolis
11,[GerRng]
12,Elias
13,Mihael
14,Okelot
15,Canny
16,Pvt
17,Infaunium
18,Monta
19,Pete
