,0
0,Zero
1,Kofeina
2,Punisher
3,Murdock
4,Johnny
5,Aris
6,fresh_ziomal
7,Skywalker
8,W.Jarvis
9,Uni_Play
10,RasaDeDam
11,Kaczomen
12,D0CTOR
13,Burger
14,Mini
15,Gillette
16,seedorf
17,John
18,YourDoctor
19,Xente
20,Exillius
21,Zvuk
22,Davidaf
23,Royal_P3ter
24,Lord
25,Valentine
26,Orbit
27,Bugs_Bunny
28,Mick
29,Feather
30,Magnum
31,Bovan
32,Miletic
33,José
34,Funy
35,Heinrich
36,Luanmh
37,Anctus
38,Lexus
39,Ademarius
40,Angle
41,Carlitos
42,cobe
43,Usagi
44,Agu
45,BreadKing
46,Bismark
47,Abramusas
48,NearchosCretan
49,niceguyphil
50,Joe
51,Yotza
52,Tole
53,Szarik
54,Chewie
55,Psion
56,San
57,Bobi
58,Zex
