,0
0,WJarvis
1,Mile
2,Bluesamurai
3,JaneSRBRUS
4,[FAWR]
5,Kaczomen
6,Zero
7,Davidaf
8,Imbalance
9,RasaDeDam
10,Szarik
11,Glenn
12,Poison
13,Johnny
14,KostasGamer
15,Scharf[BiA]
16,Rio
17,Sclembi
18,Lunna
19,Abramusas
20,ViperX
21,Miletic
22,Chewie
23,Minos
24,Mauser
25,D0CTOR
26,Aleksa
27,Blackshadow
28,Xente
29,veimiK
30,Bobi[BiA]
31,Orbit
32,Krnja
33,niceguyphil
34,Angostad
35,Igor
36,tootee
37,Yotza
38,Usagi
39,Vlad
40,Kofeina[BIA]
41,Enzoo
42,Aladar
43,wissi
44,Feather
45,Uni_Play
46,Arin
47,Heinrich
48,Bovan
49,José
50,!Dayron
51,Dr
52,[FAWR]Mael
53,[FAWR]PeterParcuck
54,Louis
55,Lipe
56,Soul
57,Puni$her
58,Louis_Bolgarov
59,Seedorf
60,gemon
61,Mihnea
62,Psion
63,Jason
64,Djordje
65,Mo
66,Andjelaa
67,Danny
