,0
0,[FAWR]Parker
1,Michalox
2,Yotza
3,Murdock
4,Desolus
5,Archer
6,Sonic
7,gemon
8,kossovatz
9,Aleksa
10,tootee
11,Lord[BiA]
12,Krnja
13,Mile
14,Krupanjac
15,P0L
