,0
0,Lord
1,Sonic
2,DZIKson[BIA]
3,Desolus
4,[FAWR]Quentin7398
5,Emppu
6,Angostad
7,Erbo
8,Minos
9,José
10,mahok
11,Orbit
12,[FAWR]cocorico8
13,Bifixd
14,Fox/Antero
15,Annddy
16,Savo
17,Xeron
18,Reeveli
19,pjetu
20,Dourdent
21,Sam
22,Yotza
23,Aladar
24,Kru
