,0
0,gemon
1,Strale
2,Sclembi
3,Seedorf
4,D0CTOR
5,Lord[BiA]
6,Miletic
7,Duke[BIA]
8,Aris[BIA]
9,Burger[BiA]
10,Frenki
11,Danny
12,Istan
13,Bovan
14,Davidaf
15,Kofeina[BIA]
16,Martis
17,WJarvis
18,Glenn
19,Apostolis[BIA]
20,Gillette
21,Mauser
22,Mile
23,Bobi[BiA]
24,Johnny
25,Zero
26,Zex
27,Mo
28,Scharf[BiA]
29,Murdock
30,Djordje
31,Kevvin
32,Andjelaa
33,Feather
34,Dr
35,kossovatz
36,jusxbxb
37,niceguyphil
38,Heinrich[BIA]
39,[FAWR]Kevlar
40,tootee
41,Xente
42,Igor
43,Skywalker[BiA]
44,Sale
45,KostasGamer
46,[FAWR]
47,BreadKing
48,Uni_Play
49,cobe[BiA]
50,Blackshadow
51,Krnja
52,Vlad
53,Chewie
54,Wolfy
55,Aleksa
56,Monika
57,Michalox
58,Ademarius
59,Enzoo
60,Lipe
61,Szarik
62,Usagi
63,Kaczomen
64,Psion
65,Spud
66,JaneSRBRUS
67,Jason
68,RasaDeDam
69,Dimi
70,Darius
71,[FAWR]Mael
72,veimiK
73,DZIKson
74,Abramusas
75,Wolfmother
76,ViperX[PAB][BiA]
77,Kerber
78,Kerber
79,Lazar
