,0
0,Burger
1,D0CTOR
2,Nebula
3,YourDoctor
4,Hunter
5,Kofeina
6,Imbalance
7,Turtright
8,angle
9,Fubar
10,Mo
11,Bovan
12,John
13,Chak
14,Anctus
15,Sclembi
16,Luanmh
17,Exillius
18,Bobi
19,Bulia
20,Punisher
21,Chewie
22,Miletic
23,CombatWombat
24,Berkin
25,Scharf
26,SpeedKing
27,Mini
28,niceguyphil
29,RasaDeDam
30,Ergones
31,Lexus
32,Usagi
33,Uni_Play
34,Heinrich
35,Tole
36,Priestess
37,Orbit
38,Zex
39,Magnum
40,Sebastian
41,Spud_2137
42,Louis_Bolgarov
43,Bismark
44,Hampter
45,Psion
46,Yotza
47,Henki
48,Szopix
49,el_hamptero
50,Bio
51,W.Jarvis
52,GGanzer
53,Kaczomen
54,Murdock
55,Zvuk
56,Darius
57,Rexma
58,Abramusas
59,KillerCake
60,Malkav-X
61,JXT1MOROS
62,Vlay
63,BadNews
64,LooNeY
65,Clark
66,BLoODiCa
67,Lazar
68,Gillette
69,Kenway
