,0
0,RasaDeDam
1,Mini
2,Luanmh
3,Hunter
4,Kofeina
5,W.Jarvis
6,YourDoctor
7,CombatWombat
8,Imbalance
9,Bulia
10,Uni_Play
11,Usagi
12,angle
13,Gillette
14,Sclembi
15,T1MOROS
16,Berkin
17,Punisher
18,Chewie
19,Anctus
20,Miletic
21,Bovan
22,Nebula
23,Magnum
24,Louis_Bolgarov
25,Lexus
26,D0CTOR
27,Patch
28,Bio
29,Tole
30,EFIALTES
31,Orbit
32,Mauser
33,Murdock
34,Mo
35,niceguyphil
36,Zero
37,Malkav-X
38,Psion
39,Bismark
40,Zvuk
41,Burger
42,Exillius
43,Szopix
44,Vlay
45,Bobi
46,fresh_ziomal
47,Abramusas
48,SpeedKing
49,Koniple
50,Rexma
51,Hampter
52,Kaczomen
53,Darius
54,KillerCake
55,Malorian[HTU]
56,Blackshadow
57,Bifi
58,Tom
59,Bugs_Bunny
60,Henki
61,el_hamptero
62,John
63,BLoODiCa
64,Chak
65,Milos
66,Kenway
67,Heinrich
68,LooNeY
