,0
0,Mile
1,Hardcase28
2,Seedorf
3,Steel
4,Mauser
5,Szopix
6,Aris[BIA]
7,Duke
8,Aleksa
9,Lord[BiA]
10,Sonic
11,Danny
12,Frenki
13,Mora
14,Mix[BiA]
15,Gillette
16,Soyo[BIA]
17,Ske
18,Skywalker[BiA]
19,ViperX[PAB][BiA]
20,Yak
21,Archer
22,Glenn
23,D0CTOR
24,Burger[BiA]
25,JaneSRBRUS
26,Murdock
27,Kaczomen
28,Profa
29,Igor
30,cobe[BiA]
31,Nikic
32,Arin
33,kossovatz
34,Enzoo
35,Zero
36,Miletic[BiA][PAB]
37,gemon
38,Sale
39,Johnny
40,Rio
41,Uni_Play
42,Pedrovsky[BiA]
43,tootee
44,Dimi
45,Tayra
46,Feather
47,Usagi
48,Imbalance
49,Orbit
50,Szarik
51,Sclembi
52,Flappy
53,Jack
54,Djordje
55,Alandeko41
56,Yuzo
57,KostasGamer
58,Bovan
59,Spud
60,Baku
61,Istan
62,Desolus
63,Lazar
64,[FAWR]
65,Chewie
66,Darius
67,Ozerith
68,GameKnighted
69,veimiK
70,Strale
71,Krnja
72,Billy
73,AFletcher
74,niceguyphil
75,I
76,RasaDeDam
77,WJarvis
78,Yotza
79,Psion
80,Abramusas
81,Poison[BIA]
