,0
0,Blue[BIA]
1,Flappy
2,Danny
3,Aris[BIA]
4,Adriwi
5,Rgr
6,Lord[BiA]
7,BreadKing
8,Gillette
9,Arin
10,Kowalski
11,Seedorf
